Entity,Code,Year,Coal_Consumption_EJ,Gas_Consumption_EJ,Geo_Biomass_Other_TWh,Hydro_Generation_TWh,Nuclear_Generation_TWh,Solar_Generation_TWh,Wind_Generation_TWh,Oil_Consumption_EJ
Austria,AUT,1973,0.166211,0.139000317,0,19.2092,0,0,0,0.50374012
Austria,AUT,1974,0.175402,0.150667092,0,22.7122,0,0,0,0.450819644
Austria,AUT,1975,0.152426,0.150485828,0,23.7952,0,0,0,0.455613329
Austria,AUT,1976,0.162216,0.171396405,0,20.5656,0,0,0,0.494680791
Austria,AUT,1977,0.136081,0.174673216,0,24.9208,0,0,0,0.473711546
Austria,AUT,1978,0.138248,0.181685659,0,24.9408,0,0,0,0.509650909
Austria,AUT,1979,0.15007,0.180145319,0,28.0968,0,0,0,0.530671539
Austria,AUT,1980,0.154205,0.173066315,0,29.1099,0,0,0,0.517994816
Austria,AUT,1981,0.15786,0.164966752,0,30.8473,0,0,0,0.470271189
Austria,AUT,1982,0.15014,0.159678954,0,30.8963,0,0,0,0.446042848
Austria,AUT,1983,0.160761,0.162925414,0,30.6063,0,0,0,0.432287224
Austria,AUT,1984,0.183191,0.1814036,0,26.849564,0,0,0,0.420474473
Austria,AUT,1985,0.182934,0.194369776,0,30.775146,0,0,0,0.421149327
Austria,AUT,1986,0.163089,0.188716554,1.287501,30.903927,0,0,0,0.443585877
Austria,AUT,1987,0.161782,0.196868802,0.905816,35.387991,0,0,0,0.456697242
Austria,AUT,1988,0.154922,0.188586105,1.04696,35.304088,0,0,0,0.453520698
Austria,AUT,1989,0.155621,0.202535351,1.10445,35.08243,0,0,0,0.44719994
Austria,AUT,1990,0.171506,0.222965652,1.142485,31.509,0,0,0,0.465084839
Austria,AUT,1991,0.1799,0.236391089,1.225832,31.4434,0,0,0,0.502039749
Austria,AUT,1992,0.139975288,0.232136043,1.329164,34.8484,0,0,0,0.488892636
Austria,AUT,1993,0.125851501,0.244124825,1.361111,36.705556,0,0.001,0,0.492922086
Austria,AUT,1994,0.127636,0.251105379,1.210555,35.7075,0,0.001,0,0.488677539
Austria,AUT,1995,0.14521911,0.274165777,1.857221,37.067222,0,0.001,0.001,0.487547357
Austria,AUT,1996,0.14583669,0.291819168,1.589444,34.216111,0,0.001,0.005,0.504375231
Austria,AUT,1997,0.154686709,0.281252578,1.711389,36.105278,0,0.002,0.02,0.512276099
Austria,AUT,1998,0.136188,0.288746249,1.842777,37.163333,0,0.002,0.045,0.531850012
Austria,AUT,1999,0.135251699,0.294939462,1.596911819,40.6991208,0,0.002,0.051,0.522696569
Austria,AUT,2000,0.152924419,0.281538555,1.52827932,41.83565055,0,0.003,0.067,0.511784791
Austria,AUT,2001,0.157972081,0.298375059,1.667812,40.45548165,0,0.005,0.172,0.555343799
Austria,AUT,2002,0.160486962,0.29334733,1.520444,40.22700281,0,0.009,0.203,0.567060783
Austria,AUT,2003,0.1711717,0.322666986,1.711921,33.21499204,0,0.015,0.366,0.613599061
Austria,AUT,2004,0.167674703,0.325772415,2.05973,36.762283,0,0.018,0.924,0.597133839
Austria,AUT,2005,0.167176972,0.342997432,2.437154339,37.09513834,0,0.021018375,1.331276757,0.594699569
Austria,AUT,2006,0.167032694,0.322315228,3.237502556,35.65608477,0,0.022386875,1.752792984,0.594263052
Austria,AUT,2007,0.161494536,0.304952235,4.061606911,37.05445286,0,0.024238375,2.037184927,0.559040848
Austria,AUT,2008,0.159539072,0.326467975,4.302304141,38.32949104,0,0.03011991,2.011257409,0.553594055
Austria,AUT,2009,0.120206823,0.317948899,4.277982167,40.89630336,0,0.04891428,1.954040168,0.525680018
Austria,AUT,2010,0.141338446,0.346061236,4.463430081,38.36341829,0,0.08881314,2.063913736,0.548830165
Austria,AUT,2011,0.145150691,0.325505041,4.516752009,34.23908351,0,0.17406996,1.93623636,0.512335312
Austria,AUT,2012,0.134837464,0.310469097,4.608036501,43.80410469,0,0.33748305,2.462029019,0.512070404
Austria,AUT,2013,0.137146727,0.295216601,4.584281709,42.0465273,0,0.625974,3.153231562,0.528391438
Austria,AUT,2014,0.125624028,0.270395121,4.336296196,41.01025937,0,0.785246,3.845768035,0.506845511
Austria,AUT,2015,0.135768935,0.28685142,4.503546527,37.05552838,0,0.937098,4.840343102,0.504725079
Austria,AUT,2016,0.125926544,0.30031885,4.691227039,39.84471615,0,1.096016,5.234838273,0.52230384
Austria,AUT,2017,0.13050723,0.326514739,4.920933436,38.293433,0,1.268971,6.571511136,0.529730141
Austria,AUT,2018,0.119585076,0.312729081,4.853579626,37.638007,0,1.437640969,6.030429449,0.536924133
Austria,AUT,2019,0.125841471,0.320415877,4.786632515,40.73184267,0,1.351575863,7.435472714,0.548101923
Azerbaijan,AZE,1985,0.003851856,0.477358991,0,1.3125618,0,0,0,0.349867972
Azerbaijan,AZE,1986,0.003851856,0.53039108,0,0.8043308,0,0,0,0.366542535
Azerbaijan,AZE,1987,0.003851856,0.523845425,0,0.8043308,0,0,0,0.34497687
Azerbaijan,AZE,1988,0.003851856,0.51729977,0,0.6982652,0,0,0,0.353315703
Azerbaijan,AZE,1989,0.003851856,0.543499938,0,0.6982652,0,0,0,0.344524376
Azerbaijan,AZE,1990,0.003726252,0.554292372,0,1.658,0,0,0,0.361421382
Azerbaijan,AZE,1991,0.002805156,0.53039108,0,1.7593,0,0,0,0.34848406
Azerbaijan,AZE,1992,0.000502416,0.412499097,0,1.7473,0,0,0,0.33955009
Azerbaijan,AZE,1993,0.000125604,0.304487018,0,2.426,0,0,0,0.338599467
Azerbaijan,AZE,1994,0.000167472,0.284832504,0,1.83,0,0,0,0.310172486
Azerbaijan,AZE,1995,0.000125604,0.281550903,0,1.556,0,0,0,0.279637919
Azerbaijan,AZE,1996,0.000125604,0.206267097,0,1.537,0,0,0,0.251179281
Azerbaijan,AZE,1997,0.000125604,0.196439841,0,1.712,0,0,0,0.239049665
Azerbaijan,AZE,1998,0,0.183313434,0,1.951,0,0,0,0.251544577
Azerbaijan,AZE,1999,0,0.196439841,0,1.506,0,0,0,0.241159293
Azerbaijan,AZE,2000,0,0.189876637,0,1.534,0,0,0,0.267358699
Azerbaijan,AZE,2001,0.000125604,0.272355398,0,1.301,0,0,0,0.170173227
Azerbaijan,AZE,2002,0.000083736,0.27312754,0,2.02,0,0,0,0.156670078
Azerbaijan,AZE,2003,0.000125604,0.280076814,0,2.47,0,0,0,0.182158899
Azerbaijan,AZE,2004,3.85186E-05,0.328420494,0,2.755,0,0,0,0.196463174
Azerbaijan,AZE,2005,0.000134815,0.339235776,0,3.0094,0,0,0,0.229674641
Azerbaijan,AZE,2006,0.000134815,0.358617618,0,2.518,0,0,0,0.205605288
Azerbaijan,AZE,2007,0.0002064,0.315749124,0,2.364,0,0,0,0.193877494
Azerbaijan,AZE,2008,0.0001548,0.361244696,0,2.232,0,0,0,0.155000506
Azerbaijan,AZE,2009,0.0001548,0.30845327,0,2.3084,0,0,0.0021,0.144540166
Azerbaijan,AZE,2010,0.0002322,0.293215502,0,3.4463,0,0,0.0005,0.142691239
Azerbaijan,AZE,2011,0.0002064,0.32112464,0,2.6758,0,0,0,0.174893662
Azerbaijan,AZE,2012,0.0001548,0.33701204,0,1.821,0,0,0,0.182916749
Azerbaijan,AZE,2013,0.000129,0.338507618,0.067,1.4891,0,0.0008,0.0008,0.199094909
Azerbaijan,AZE,2014,7.74E-05,0.354760058,0.087,1.2997,0,0.0029,0.0023,0.195458972
Azerbaijan,AZE,2015,0.000129,0.40127589,0.0909,1.6375,0,0.0046,0.0046,0.198366849
Azerbaijan,AZE,2016,5.16E-05,0.39350331,0.08725,1.9593,0,0.0353,0.0228,0.197045922
Azerbaijan,AZE,2017,0.0000516,0.38219778,0.08515,1.7464,0,0.0372,0.0221,0.198799588
Azerbaijan,AZE,2018,0.0000516,0.38936925,0.0811,1.76795,0,0.03926,0.0822,0.208355104
Azerbaijan,AZE,2019,0.0000516,0.424412483,0.0811,1.5646,0,0.0438,0.134644344,0.214999111
Bangladesh,BGD,1965,0,0,0,0,0,0,0,
Bangladesh,BGD,1966,0,0,0,0,0,0,0,
Bangladesh,BGD,1967,0,0,0,0,0,0,0,
Bangladesh,BGD,1968,0,0,0,0,0,0,0,
Bangladesh,BGD,1969,0,0,0,0,0,0,0,
Bangladesh,BGD,1970,0,0,0,0,0,0,0,
Bangladesh,BGD,1971,0,0,0,0,0,0,0,0.02928705
Bangladesh,BGD,1972,0.003913151,0.015826104,0,0.175,0,0,0,0.035708464
Bangladesh,BGD,1973,0.005085036,0.021896964,0,0.331,0,0,0,0.040349178
Bangladesh,BGD,1974,0.004520027,0.0240741,0,0.243,0,0,0,0.041974432
Bangladesh,BGD,1975,0.00523149,0.024199704,0,0.436,0,0,0,0.049074462
Bangladesh,BGD,1976,0.00516873,0.031861548,0,0.494,0,0,0,0.053095951
Bangladesh,BGD,1977,0.00539892,0.035545932,0,0.437,0,0,0,0.052282102
Bangladesh,BGD,1978,0.00523149,0.039230316,0,0.506,0,0,0,0.055656437
Bangladesh,BGD,1979,0.003892259,0.045133704,0,0.587,0,0,0,0.061604412
Bangladesh,BGD,1980,0.005199587,0.050827752,0,0.583,0,0,0,0.06944761
Bangladesh,BGD,1981,0.005345204,0.049009884,0,0.625,0,0,0,0.071614589
Bangladesh,BGD,1982,0.006475221,0.063629449,0,0.523,0,0,0,0.070636759
Bangladesh,BGD,1983,0.003664748,0.070801866,0,0.662,0,0,0,0.063170981
Bangladesh,BGD,1984,0.001466594,0.081722387,0,0.897,0,0,0,0.06365539
Bangladesh,BGD,1985,0.002050737,0.092809708,0,0.739,0,0,0,0.071059554
Bangladesh,BGD,1986,0.00309706,0.104652536,0,0.45,0,0,0,0.076591754
Bangladesh,BGD,1987,0.004875738,0.122961334,0,0.517,0,0,0,0.075403748
Bangladesh,BGD,1988,0.005022234,0.144723881,0,0.675,0,0,0,0.075543342
Bangladesh,BGD,1989,0.00523149,0.152995218,0,0.92,0,0,0,0.082591032
Bangladesh,BGD,1990,0.01178132,0.164671247,0,0.884,0,0,0,0.080020162
Bangladesh,BGD,1991,0.003766696,0.169586953,0,0.838,0,0,0,0.074242299
Bangladesh,BGD,1992,0.003536506,0.18493259,0,0.796,0,0,0,0.082815346
Bangladesh,BGD,1993,0.00131834,0.207009114,0,0.608,0,0,0,0.092769005
Bangladesh,BGD,1994,0.001234645,0.21954858,0,0.847,0,0,0,0.096684591
Bangladesh,BGD,1995,0.013434478,0.242724025,0,0.372,0,0,0,0.125472549
Bangladesh,BGD,1996,0.007365963,0.260512797,0,0.739,0,0,0,0.128183338
Bangladesh,BGD,1997,0.013518214,0.256077869,0,0.719,0,0,0,0.147156975
Bangladesh,BGD,1998,0.003892217,0.27671206,0,0.865,0,0,0,0.162200712
Bangladesh,BGD,1999,0.001925174,0.301692874,0,0.833,0,0,0,0.144661857
Bangladesh,BGD,2000,0.013811165,0.326094792,0,0.749,0,0,0,0.142155806
Bangladesh,BGD,2001,0.01464819,0.365155522,0,0.993,0,0,0,0.169800245
Bangladesh,BGD,2002,0.015296892,0.384160956,0,0.749,0,0.0001,0,0.170511887
Bangladesh,BGD,2003,0.014627256,0.413223474,0,0.749,0,0.0009,0,0.17674713
Bangladesh,BGD,2004,0.01464819,0.444248349,0,0.749,0,0.0019,0,0.166785921
Bangladesh,BGD,2005,0.030052781,0.477480877,0,0.749,0,0.0034,0,0.16784228
Bangladesh,BGD,2006,0.045661935,0.517081255,0,0.749,0,0.0054,0.0016,0.16964266
Bangladesh,BGD,2007,0.03726503,0.55210934,0,0.749,0,0.009,0.0016,0.160414086
Bangladesh,BGD,2008,0.039225835,0.589551125,0,0.95,0,0.0152,0.0029,0.162981474
Bangladesh,BGD,2009,0.049013388,0.674882579,0.001,0.417,0,0.0251,0.0051,0.152393471
Bangladesh,BGD,2010,0.031232758,0.693134177,0.002,0.729,0,0.0443,0.0051,0.169779213
Bangladesh,BGD,2011,0.046495953,0.704957382,0.003,0.872,0,0.0584,0.0051,0.219392666
Bangladesh,BGD,2012,0.03836561,0.768106053,0.004,0.777,0,0.0909,0.0051,0.234138488
Bangladesh,BGD,2013,0.053114665,0.790300319,0.004993,0.728378728,0,0.129563,0.005081,0.229224246
Bangladesh,BGD,2014,0.033526058,0.828801777,0.006015,0.566453438,0,0.166947,0.005081,0.257371973
Bangladesh,BGD,2015,0.111684033,0.930746259,0.007081,0.898146455,0,0.198389,0.005081,0.272396108
Bangladesh,BGD,2016,0.08261916,0.952234076,0.007738,0.884632595,0,0.212637,0.005081,0.298116807
Bangladesh,BGD,2017,0.089544245,0.957336206,0.007738,1.029528088,0,0.274312,0.005081,0.333811865
Bangladesh,BGD,2018,0.102338447,0.987444052,0.007738,0.865411112,0,0.297811616,0.005081,0.381724781
Bangladesh,BGD,2019,0.14433032,1.236814874,0.007738,0.823091189,0,0.420637641,0.005081,0.365837035
Belarus,BLR,1985,0.090404568,0.311514619,0,0.02,0,0,0,1.066825259
Belarus,BLR,1986,0.098898789,0.317479363,0,0.02,0,0,0,1.260427047
Belarus,BLR,1987,0.096157943,0.358356389,0,0.02,0,0,0,1.246702479
Belarus,BLR,1988,0.103018846,0.414937204,0,0.02,0,0,0,1.207688937
Belarus,BLR,1989,0.101132169,0.436976425,0,0.02,0,0,0,1.130856865
Belarus,BLR,1990,0.08895673,0.465570124,0,0.02,0,0,0,1.045720747
Belarus,BLR,1991,0.084503357,0.487255504,0,0.018,0,0,0,1.011214854
Belarus,BLR,1992,0.070380694,0.565841841,0,0.017,0,0,0,0.861451352
Belarus,BLR,1993,0.060444204,0.524998513,0,0.019,0,0,0,0.613968396
Belarus,BLR,1994,0.042349524,0.458948248,0,0.019,0,0,0,0.498162807
Belarus,BLR,1995,0.039851679,0.414937204,0,0.02,0,0,0,0.452012462
Belarus,BLR,1996,0.048364448,0.436976425,0,0.016,0,0,0,0.444488742
Belarus,BLR,1997,0.050965665,0.499825274,0,0.021,0,0,0,0.388297084
Belarus,BLR,1998,0.045229722,0.506127009,0,0.028,0,0,0,0.367536265
Belarus,BLR,1999,0.041963241,0.515562761,0,0.019,0,0,0,0.336993802
Belarus,BLR,2000,0.041658212,0.546970336,0,0.027,0,0,0,0.330536905
Belarus,BLR,2001,0.029910686,0.543836319,0,0.03,0,0,0,0.322234004
Belarus,BLR,2002,0.028214813,0.559540106,0,0.029,0,0,0,0.33491434
Belarus,BLR,2003,0.026556378,0.550104354,0,0.028,0,0,0,0.341896954
Belarus,BLR,2004,0.026013377,0.667237276,0,0.033,0,0,0.001010101,0.341337714
Belarus,BLR,2005,0.028727474,0.684095825,0,0.036,0,0,0.001,0.318042408
Belarus,BLR,2006,0.025720884,0.698211965,0.002,0.035,0,0,0.001,0.371073046
Belarus,BLR,2007,0.029088807,0.700975292,0.014,0.035,0,0,0.001,0.339104677
Belarus,BLR,2008,0.027117554,0.717892248,0.033,0.039,0,0,0.001,0.336259074
Belarus,BLR,2009,0.025836398,0.609551327,0.06,0.045,0,0,0.001,0.388771748
Belarus,BLR,2010,0.027026456,0.746221062,0.084,0.045,0,0,0.001,0.313526347
Belarus,BLR,2011,0.032467014,0.692142655,0.095,0.042,0,0,0.004,0.35619243
Belarus,BLR,2012,0.033117672,0.69876354,0.095,0.072,0,0,0.006,0.435802952
Belarus,BLR,2013,0.035151448,0.693729982,0.082,0.138,0,0.0004,0.008,0.300298949
Belarus,BLR,2014,0.034871238,0.688371823,0.079,0.121,0,0.002,0.009,0.339528441
Belarus,BLR,2015,0.031009785,0.644360779,0.094,0.111,0,0.009,0.039,0.289916694
Belarus,BLR,2016,0.034070671,0.640350584,0.094,0.142,0,0.026,0.073,0.285034902
Belarus,BLR,2017,0.035239107,0.655515186,0.106,0.405,0,0.089,0.097,0.285164586
Belarus,BLR,2018,0.037020188,0.695313841,0.109,0.324,0,0.118,0.099,0.309440019
Belarus,BLR,2019,0.039486012,0.693485407,0.113912676,0.324,0,0.119758911,0.106344214,0.317922106
Belgium,BEL,1965,0.802573757,0.002646,0,0.272,0,0,0,0.678473134
Belgium,BEL,1966,0.732135579,0.0047754,0,0.299,0.006,0,0,0.692137141
Belgium,BEL,1967,0.718550102,0.0181998,0,0.238,0.094,0,0,0.763313909
Belgium,BEL,1968,0.741831042,0.0442764,0,0.244,0.061,0,0,0.886173174
Belgium,BEL,1969,0.722485265,0.091206,0,0.23,0.022,0,0,1.022425053
Belgium,BEL,1970,0.680884174,0.1431063,0,0.246,0.057,0,0,1.115336335
Belgium,BEL,1971,0.563821029,0.1973331,0,0.134,0,0,0,1.143023187
Belgium,BEL,1972,0.538500391,0.2488086,0,0.18,0.011,0,0,1.236500908
Belgium,BEL,1973,0.451900144,0.2990601,0.116,0.171,0.076,0,0,1.298283476
Belgium,BEL,1974,0.483362784,0.3504843,0.108,0.24,0.148,0,0,1.143662455
Belgium,BEL,1975,0.361004283,0.3463011,0.083,0.183,6.784,0,0,1.085363028
Belgium,BEL,1976,0.37621358,0.3658014,0.057,0.109,10.036,0,0,1.132136934
Belgium,BEL,1977,0.381582973,0.3598902,0.247,0.224,11.939,0,0,1.113515031
Belgium,BEL,1978,0.390758608,0.3568482,0.26,0.223,12.513,0,0,1.188181878
Belgium,BEL,1979,0.435367144,0.3898989,0.315,0.234,11.407,0,0,1.180862454
Belgium,BEL,1980,0.438892223,0.3730734,0.3,0.278,12.549,0,0,1.09142165
Belgium,BEL,1981,0.454653232,0.3440898,0.291,0.381,12.859,0,0,1.000371434
Belgium,BEL,1982,0.455365838,0.2868705,0.046,0.333,15.664,0,0,0.947249617
Belgium,BEL,1983,0.388584454,0.2981115,0.022,0.336,24.106,0,0,0.859519823
Belgium,BEL,1984,0.450642735,0.3076218,0.024,0.351,27.743,0,0,0.831643492
Belgium,BEL,1985,0.44937608,0.3091104,0.053,0.287,34.601,0,0,0.84412396
Belgium,BEL,1986,0.38343406,0.277542,0.119,0.343,39.394,0,0,0.953799168
Belgium,BEL,1987,0.381575318,0.3060594,0.142,0.429,41.967,0,0.006,0.960654241
Belgium,BEL,1988,0.385590592,0.3020616,0.18,0.359,43.102,0,0.008,0.990817537
Belgium,BEL,1989,0.405124283,0.3356793,0.191,0.305,41.217,0,0.007,0.973099993
Belgium,BEL,1990,0.445074215,0.3445146,0.282,0.266,42.722,0,0.007,1.03594265
Belgium,BEL,1991,0.42573974,0.3674808,0.299,0.229,42.861,0,0.008,1.109032862
Belgium,BEL,1992,0.381024884,0.3787245,0.267,0.341,43.456,0,0.009,1.127205981
Belgium,BEL,1993,0.360931049,0.3963348,0.245,0.254,41.927,0,0.008,1.10904975
Belgium,BEL,1994,0.387956424,0.4052736,0.245,0.346,40.624,0,0.009,1.212550867
Belgium,BEL,1995,0.370545826,0.4482918,0.321,0.338,41.356,0,0.009,1.200173039
Belgium,BEL,1996,0.354627654,0.4983147,0.314,0.239,43.336,0,0.008,1.301317879
Belgium,BEL,1997,0.331064092,0.4753611,0.275,0.305,47.408,0,0.008,1.330789313
Belgium,BEL,1998,0.329316522,0.5207184,0.359,0.389,46.165,0,0.011,1.350508955
Belgium,BEL,1999,0.288546092,0.5560569,0.496,0.341,49.017,0,0.013,1.30454216
Belgium,BEL,2000,0.319261126,0.5589459,0.568,0.46,48.157,0,0.016,1.337574622
Belgium,BEL,2001,0.304107967,0.5521536,0.597,0.441,46.349,0,0.037,1.358398123
Belgium,BEL,2002,0.260699099,0.5699709,0.721,0.36,47.36,0,0.057,1.365426106
Belgium,BEL,2003,0.252176742,0.6071967,0.857,0.247,47.379,0,0.088,1.440148743
Belgium,BEL,2004,0.234555547,0.618768,1.037,0.317,47.312,0.001,0.142,1.456323978
Belgium,BEL,2005,0.215516702,0.6081651,1.59,0.288,47.595,0.001,0.227,1.44824975
Belgium,BEL,2006,0.212676293,0.6260004,2.225,0.359,46.645,0.002,0.366,1.443060648
Belgium,BEL,2007,0.194352219,0.6306849,2.6,0.389,48.227,0.006,0.491,1.456189579
Belgium,BEL,2008,0.191937817,0.6264522,3.329,0.41,45.568,0.042,0.637,1.530037505
Belgium,BEL,2009,0.123642442,0.63266637,3.949,0.328,47.222,0.166,0.996,1.378669001
Belgium,BEL,2010,0.156961792,0.698544,4.330428,0.312,47.944,0.56,1.292,1.427012163
Belgium,BEL,2011,0.147776246,0.594864,4.699934,0.196,48.234,1.169,2.312,1.332075482
Belgium,BEL,2012,0.139185519,0.60264,5.202093,0.357,40.295,2.148,2.751,1.288615081
Belgium,BEL,2013,0.147422964,0.595188,4.98362,0.38,42.644,2.644,3.665,1.322690755
Belgium,BEL,2014,0.140658016,0.520668,4.4732,0.2952,33.703,2.8862,4.6153,1.304635484
Belgium,BEL,2015,0.141408668,0.5705964,5.5637,0.3184,26.103,3.0562,5.574,1.346254992
Belgium,BEL,2016,0.134050492,0.5828112,5.45,0.37,43.523,3.0951,5.4377,1.368228965
Belgium,BEL,2017,0.131286534,0.590814,5.7771,0.2701,42.2268,3.3073,6.5137,1.392645568
Belgium,BEL,2018,0.130189467,0.6074676,5.4708,0.3135,28.597,3.9018,7.4647,1.421913571
Belgium,BEL,2019,0.127520406,0.625806,5.127103869,0.296374641,43.75696139,3.946641248,9.532237328,1.381121947
Brazil,BRA,1965,0.07264098,0.001848318,0,25.515,0,0,0,0.639830074
Brazil,BRA,1966,0.07871184,0.002161449,0,27.906,0,0,0,0.697671357
Brazil,BRA,1967,0.081349524,0.002443378,0,29.189,0,0,0,0.719970241
Brazil,BRA,1968,0.080051616,0.002582243,0,30.55,0,0,0,0.864706162
Brazil,BRA,1969,0.089346312,0.002721474,0,32.692,0,0,0,0.948843763
Brazil,BRA,1970,0.102041264,0.002919645,0.5146915,39.801,0,0,0,1.073585612
Brazil,BRA,1971,0.102716785,0.00459844,0.63339525,43.199,0,0,0,1.18294191
Brazil,BRA,1972,0.108129282,0.006313731,0.716570188,50.681,0,0,0,1.360720473
Brazil,BRA,1973,0.106266818,0.00722612,0.750800375,57.89,0,0,0,1.675193699
Brazil,BRA,1974,0.112724215,0.013904807,0.7851518,65.679,0,0,0,1.806622573
Brazil,BRA,1975,0.134010892,0.015109161,0.867177575,72.287,0,0,0,1.86496283
Brazil,BRA,1976,0.143015022,0.017408381,0.864337725,82.913,0,0,0,2.017241982
Brazil,BRA,1977,0.181389733,0.021714857,1.116845463,93.48,0,0,0,2.063231488
Brazil,BRA,1978,0.208566053,0.028576022,1.331944075,102.746,0,0,0,2.244438508
Brazil,BRA,1979,0.226543175,0.031313188,1.7760194,116.58,0,0,0,2.358500166
Brazil,BRA,1980,0.247121143,0.036605044,1.805508263,128.907,0,0,0,2.277540388
Brazil,BRA,1981,0.241768284,0.032846002,1.873622875,130.765,0,0,0,2.172989371
Brazil,BRA,1982,0.255570493,0.046933287,2.178474475,141.132,0,0,0,2.202736441
Brazil,BRA,1983,0.287412516,0.063465775,2.98445495,151.475,0,0,0,2.091214647
Brazil,BRA,1984,0.354928715,0.073867008,2.851678888,166.593,1.643,0,0,2.116788128
Brazil,BRA,1985,0.419572955,0.092662221,3.067125589,178.375,3.381,0,0,2.148164638
Brazil,BRA,1986,0.424773015,0.107953859,3.193932424,182.419,0.144,0,0,2.37232696
Brazil,BRA,1987,0.444797249,0.120508331,3.565697315,185.6,0.973,0,0,2.440972056
Brazil,BRA,1988,0.454564202,0.121311233,3.339783794,199.093,0.608,0,0,2.483760043
Brazil,BRA,1989,0.451049324,0.12437686,3.403162339,204.69,1.83,0,0,2.502684441
Brazil,BRA,1990,0.401834846,0.113238489,3.8590625,206.708,2.237,0,0,2.471653373
Brazil,BRA,1991,0.460668751,0.117722187,3.999612563,217.782,1.442,0,0,2.499519031
Brazil,BRA,1992,0.447048051,0.13335838,4.929360738,223.343,1.759,0,0,2.694964925
Brazil,BRA,1993,0.460570568,0.156220657,4.983937033,235.065,0.442,0,0,2.803679617
Brazil,BRA,1994,0.472793938,0.170610126,5.388223649,242.705,0.055,0,0,2.992938818
Brazil,BRA,1995,0.495827361,0.188297807,5.593740489,253.905,2.519,0,0,3.123757653
Brazil,BRA,1996,0.511628887,0.20745896,6.752709628,265.769,2.427,0,0.002,3.322951855
Brazil,BRA,1997,0.514696542,0.225449701,7.378950998,278.972,3.169,0,0.004,3.571374166
Brazil,BRA,1998,0.504144795,0.23627348,7.505233012,291.469,3.265,0,0.005,3.722883395
Brazil,BRA,1999,0.510508069,0.280369639,8.376002281,293,3.977,0,0.002,3.779698912
Brazil,BRA,2000,0.544253362,0.349362189,7.855363,304.403,6.046,0,0.001,3.721663966
Brazil,BRA,2001,0.535636816,0.44230298,8.990407,267.876,14.279,0,0.0349,3.782649999
Brazil,BRA,2002,0.51843741,0.522585071,10.22614696,286.092,13.836,0,0.061,3.706510506
Brazil,BRA,2003,0.537907424,0.584902512,11.894463,305.616,13.358,0,0.061,3.596848475
Brazil,BRA,2004,0.563964793,0.695609414,12.4750557,320.7969068,11.611,0,0.061,3.717102977
Brazil,BRA,2005,0.543904569,0.724576165,13.59093928,337.4566739,9.855,0,0.0929,3.794994497
Brazil,BRA,2006,0.536306306,0.762112141,14.84565898,348.80546,13.7541,0,0.237,3.868219749
Brazil,BRA,2007,0.568338198,0.784858911,18.06344408,374.0151216,12.34976,0,0.662781836,4.021501418
Brazil,BRA,2008,0.57647648,0.923791877,19.7862573,369.5564,13.96858,0,1.183,4.200030316
Brazil,BRA,2009,0.465145777,0.744070097,22.87587213,390.988065,12.957,0,1.238,4.162062199
Brazil,BRA,2010,0.605511507,0.992764053,31.94237545,403.2898133,14.5231558,0,2.176558,4.539265815
Brazil,BRA,2011,0.646810922,0.989403299,32.62904072,428.3329199,15.659376,0,2.704769,4.825939624
Brazil,BRA,2012,0.640067074,1.172755198,35.76567086,415.3421755,16.0384,0.00098,5.05,4.977891806
